Caller,Callee,CallTime,Duration,IMEI,IMSI,CellTowerID,FraudType
+917961769664,+917195904052,2023-07-27 05:11:37,975,144011783339535,420850518381782,TWR-5550,None
+918161508853,+917221276607,2023-09-07 11:43:27,1019,701897618685955,400193772538428,TWR-6692,SIM Swap
+919599140414,+918585316069,2023-05-07 01:08:09,340,894280956860438,477304618086033,TWR-5326,SIM Swap
+917573857452,+918753819309,2023-12-15 21:05:46,2504,465507278422751,408061590312298,TWR-1170,Vishing
+917941798683,+918201258571,2023-03-10 15:17:30,1048,117609243956758,492507313688109,TWR-2743,SIM Swap
+919955433092,+918640595806,2023-09-11 22:05:17,1054,805074157978263,485055961684248,TWR-4377,Vishing
+917947637466,+918392699106,2023-04-15 09:20:13,835,809093008861994,455657419892552,TWR-3550,Vishing
+917995243301,+918863601606,2023-05-24 03:58:26,607,639314328206799,469797915927349,TWR-3973,Vishing
+917794689299,+917756389067,2023-03-15 08:18:07,2333,303120726455157,439696869017006,TWR-1344,Vishing
+917699730242,+917763362851,2023-11-14 11:38:41,1614,784345861293472,409771857399500,TWR-3351,None
+918831352713,+918053357198,2023-06-26 17:07:57,2642,553183347043989,419321025394070,TWR-1193,SIM Swap
+917428336848,+918622961340,2023-05-30 03:03:04,84,959560453088730,490704686400839,TWR-1716,None
+918066624804,+917359040131,2023-04-14 22:44:21,584,806375827586027,401900950966927,TWR-1153,None
+919329462120,+918453373620,2023-11-28 03:55:42,2897,327792545400677,467611973162353,TWR-8279,None
+918320208486,+918424882544,2023-07-05 23:44:58,632,162909433135601,497395012832382,TWR-5382,SIM Swap
+919334799664,+917528605335,2023-01-09 05:40:19,3378,215758149798861,441762306239013,TWR-2680,SIM Swap
+918783634101,+917609176803,2023-01-01 11:16:54,918,355211354778591,454238681546595,TWR-3414,Vishing
+919814769504,+918231995081,2023-03-29 17:23:42,3600,533184751090624,415822236956614,TWR-9057,None
+917473029049,+917964316616,2023-02-09 12:15:02,1154,185892290611181,446968111779234,TWR-2939,Vishing
+917364231717,+917186173244,2023-08-23 18:24:28,618,582591880108429,447126659568708,TWR-3971,SIM Swap
+918826411454,+917645190143,2023-12-13 20:27:32,2733,439533000983516,449028284363296,TWR-2702,Vishing
+919144265769,+919842116065,2023-05-24 08:22:40,1087,999240357802437,420631544794702,TWR-6247,None
+918677612412,+918918542093,2023-10-08 03:24:30,3263,227410493945710,460157793764037,TWR-5562,None
+917388466980,+918387503825,2023-02-19 12:43:09,744,533494345724783,444939757261123,TWR-9097,Vishing
+919067118585,+919978219804,2023-06-10 18:14:27,2464,816751845387149,419453339105478,TWR-5028,Vishing
+918798129418,+919359394165,2023-07-13 01:19:45,2206,654620009394543,475464862351005,TWR-4770,Vishing
+917359135374,+919495221116,2023-10-05 15:32:49,1727,750629679017460,497602172273947,TWR-4593,SIM Swap
+917374736832,+918010146530,2023-05-21 11:22:34,11,119313826241014,478582278137071,TWR-8764,None
+917473117789,+917255882914,2023-12-20 22:30:31,1430,431799707018469,420287107892093,TWR-7898,None
+917905110100,+917964594683,2023-01-22 16:42:20,3059,231993526792813,497925091363304,TWR-3344,Vishing
+917113158986,+919989823509,2023-06-14 22:34:20,1522,889707279067109,493269965108688,TWR-2208,Vishing
+919550891211,+917679348721,2023-01-12 17:21:05,601,259065682519355,434484631693209,TWR-2262,None
+919444623028,+918788831866,2023-02-28 03:27:56,3135,628908826140522,419721388412981,TWR-9641,SIM Swap
+918286375772,+919019427054,2023-06-09 19:40:03,2959,599871217596293,490756015038644,TWR-1216,Vishing
+917477886699,+917669531015,2023-01-24 07:14:52,2631,780237058290984,424428705103720,TWR-9245,None
+917046675894,+918702485026,2023-11-20 09:08:27,1735,611495712538412,436317511241371,TWR-9222,Vishing
+917976309863,+918819649893,2023-12-28 17:44:43,642,687156783965939,417613450741215,TWR-4471,Vishing
+919658772734,+917240504531,2023-03-27 00:21:20,1606,781261524707592,410865587421368,TWR-8674,Vishing
+918345139329,+919803324932,2023-09-07 06:51:22,1659,528370706228640,407692994342397,TWR-7086,SIM Swap
+918822019158,+917836361522,2023-04-15 19:49:57,444,187604896331362,484891586397061,TWR-6496,None
+918028773160,+918212069537,2023-03-05 05:02:12,2218,173543182271146,484036240259817,TWR-1179,Vishing
+917806353512,+919369496447,2023-03-20 08:13:18,2614,136442493431091,437882643782354,TWR-2393,SIM Swap
+919425783849,+917192734662,2023-08-07 22:25:52,3236,151430016337520,444272729255647,TWR-2527,Vishing
+917036415840,+918531796415,2023-10-19 22:09:36,1156,548265559468977,427425514596690,TWR-6152,Vishing
+918528309526,+917556270789,2023-09-30 21:14:10,2763,473031212802711,470874439860569,TWR-2654,SIM Swap
+917645046796,+917101727620,2023-08-17 00:52:20,3260,637001402176281,405264994366130,TWR-5753,None
+917650849945,+919930773945,2023-06-29 20:27:46,322,804760690555031,432593297615891,TWR-4533,SIM Swap
+919809854155,+917605000356,2023-10-26 13:58:30,2943,664775158474616,485674842484620,TWR-9573,Vishing
+918921912834,+917563489297,2023-05-12 15:54:07,1191,801966707437916,405632552832675,TWR-7350,None
+917896877806,+919621593189,2023-08-24 16:30:14,307,271592353088398,488354207066679,TWR-9151,None
+917064174343,+917612559057,2023-10-25 14:35:42,3565,716019898804780,412270271172258,TWR-9174,None
+918953384872,+918347411580,2023-03-07 21:52:58,1210,176743169163974,481137430283469,TWR-6952,Vishing
+917383236692,+917305517870,2023-03-11 14:08:12,2910,618749465470122,462212071532152,TWR-3301,None
+919442691577,+919097056432,2023-01-16 09:01:48,1488,422714647110451,457567168689115,TWR-3113,Vishing
+918575103101,+919201081617,2023-11-25 02:26:20,2558,453136300079090,411748340511258,TWR-7769,SIM Swap
+918933131613,+918128835207,2023-12-07 18:02:27,3586,868489870749788,487342638221645,TWR-1934,SIM Swap
+918051480085,+919408619421,2023-01-04 02:02:01,633,218557646135385,452889475660717,TWR-3592,SIM Swap
+918714896327,+917313441038,2023-03-28 14:59:19,1590,620480776314976,413158358807436,TWR-6716,Vishing
+919012143631,+919759449826,2023-07-27 19:38:25,3351,222855241063214,425370740422504,TWR-2775,Vishing
+918860212181,+917856721418,2023-06-05 22:26:31,1346,457229886780636,468438604641353,TWR-4483,SIM Swap
+919045347041,+917491028289,2023-04-19 02:38:37,1861,713703746379525,420480422562580,TWR-4497,Vishing
+919440428643,+917134532330,2023-08-22 10:26:51,3171,170254413371581,430036739579846,TWR-1886,None
+917098538291,+919936346468,2023-06-14 05:54:12,1105,815718727810666,411764671791627,TWR-3322,None
+918176414378,+918739755884,2023-02-01 17:35:02,1221,901874147002063,473853765346385,TWR-4507,SIM Swap
+918114317366,+917790610226,2023-11-19 13:16:43,220,582487613652513,441784676722003,TWR-3695,None
+918500130102,+918800025409,2023-07-07 01:04:21,1947,875553134555319,422616369455304,TWR-8156,Vishing
+919975989014,+919449492311,2023-06-01 03:01:43,3371,731523443924764,427945621875772,TWR-2274,SIM Swap
+919868877055,+919484592885,2023-08-28 10:18:42,592,847669297308494,401994224248174,TWR-3465,Vishing
+917633450049,+919145102785,2023-12-02 15:52:20,1296,991730187867932,494849928813289,TWR-7658,Vishing
+919236353823,+917015792126,2023-06-24 23:30:50,3409,241548624141018,463237527766925,TWR-2596,None
+917938977642,+917805980442,2023-06-13 04:19:30,2852,971880706510477,484572914424017,TWR-7185,None
+918495016079,+917900925556,2023-03-16 05:43:51,2783,516869587472804,451199505324020,TWR-1265,Vishing
+918318406441,+919156439518,2023-11-15 02:06:48,3554,887358235447216,491326033364720,TWR-8471,Vishing
+918762597948,+918510664471,2023-05-17 18:50:47,3392,579462414032454,447265106123666,TWR-2857,None
+918970632194,+918839893630,2023-05-25 21:44:39,724,769789638967829,476386691966454,TWR-8141,Vishing
+918224185638,+919832984481,2023-09-25 09:45:26,2786,813941407733196,498811234154219,TWR-2625,None
+917445869324,+917384992025,2023-09-10 06:56:24,67,216726092636110,487796655139384,TWR-9924,None
+919720969819,+918907409402,2023-07-15 11:40:09,2380,136746906405363,440800762137918,TWR-7891,None
+917957259607,+918952620469,2023-08-03 05:10:19,1560,320177695240648,466090339747152,TWR-3038,Vishing
+918992637739,+918773541214,2023-12-19 15:06:48,3360,892450005565882,401071146841514,TWR-7138,None
+919179957090,+918218071716,2023-04-14 22:17:52,2697,446098190661139,494757349678253,TWR-4957,None
+918780507306,+917140336385,2023-01-07 00:45:02,107,990033846590291,473039426598399,TWR-6201,Vishing
+917731908588,+919457526350,2023-06-17 00:04:26,990,316914709205875,490695176272878,TWR-7444,None
+919481862382,+918842980985,2023-02-20 01:09:35,2606,295587347945533,472801062003439,TWR-3595,Vishing
+917992006484,+917427683935,2023-10-03 17:54:40,3281,667739384540787,488867676728534,TWR-7422,SIM Swap
+918117679840,+919374711080,2023-03-03 18:28:58,1320,204995645671631,403608173100533,TWR-8166,None
+919701079704,+919548153398,2023-03-01 10:30:59,113,896658958583605,411089487016686,TWR-7265,None
+917560699443,+918948653543,2023-09-04 09:37:30,2586,503210574503741,433737769358460,TWR-4633,Vishing
+917832488843,+919299599426,2023-11-23 09:37:30,1004,978233737207720,492781002280080,TWR-1847,Vishing
+917356324947,+917617485408,2023-09-01 16:08:46,94,224898093149889,417268327877083,TWR-2754,None
+918213169532,+918125258557,2023-12-14 10:19:15,739,187123810074152,429269507694257,TWR-7402,None
+919108987661,+917094304472,2023-06-10 16:23:02,301,185919213076178,496732156654821,TWR-7879,Vishing
+918346837053,+919721084240,2023-12-19 17:59:31,1846,281388531536420,442044207123299,TWR-1166,None
+919833245594,+919436508524,2023-09-03 03:20:07,2484,135411381764623,468102490870118,TWR-9953,None
+917680272418,+919240892982,2023-10-16 01:06:55,1042,236906062204466,485303173729920,TWR-1484,SIM Swap
+917098948193,+919224771260,2023-07-18 17:48:23,3116,343538184906251,451354352187556,TWR-2880,None
+917126691301,+918406772445,2023-02-23 19:31:10,900,919364154343737,437658816909355,TWR-5483,Vishing
+917855718664,+917395007463,2023-05-16 08:45:10,2900,834003689613858,465731443596523,TWR-9123,Vishing
+919201843093,+918717738450,2023-12-25 04:54:26,790,294734891342557,496693448607692,TWR-5605,Vishing
+917441928942,+919506750155,2023-11-05 00:43:26,3139,450815452369383,468658153452146,TWR-8101,Vishing
+918819937949,+919561216903,2023-10-18 03:17:00,1112,458882381549494,415138140133322,TWR-7275,Vishing
+917857794191,+919435856503,2023-05-18 01:24:39,1531,812358542208229,409044425203865,TWR-8363,None
+917144998113,+919196260782,2023-04-09 06:43:27,2403,430422184128984,490790786471893,TWR-9691,Vishing
+918710714118,+917128591125,2023-02-14 12:36:54,736,463306168436414,450346405142084,TWR-5019,None
+917924208945,+919821598561,2023-05-25 08:07:30,1523,977655715041785,417211284519986,TWR-1157,Vishing
+919956193411,+917046819541,2023-10-06 09:05:04,1347,623965453421109,479041282367025,TWR-2085,Vishing
+918218113941,+919584719544,2023-03-24 09:36:57,2159,215874856677079,439133856333137,TWR-2225,SIM Swap
+919775708994,+918811403045,2023-09-22 21:55:49,3097,457789824819663,445053405470418,TWR-4246,None
+917213286953,+919121431502,2023-07-13 15:45:50,191,408967020538149,416782246425667,TWR-3033,Vishing
+917735039551,+919583125110,2023-05-07 22:41:36,2421,366186537497437,402991772916535,TWR-5670,None
+919764527024,+919472864949,2023-01-02 19:18:47,1891,247559117763270,405207230421944,TWR-9740,SIM Swap
+917168020173,+918449078440,2023-09-08 09:44:41,66,629050074857138,458419296961204,TWR-5931,Vishing
+918362319227,+918485304786,2023-06-05 11:28:47,326,972138449061152,469498210891505,TWR-1771,Vishing
+918281806415,+919991259771,2023-06-26 13:00:32,2020,821811553818294,414459514109372,TWR-1479,None
+917205446492,+917044650596,2023-02-23 21:05:54,430,463508824320368,496773607782767,TWR-8138,None
+917730966734,+917378028953,2023-03-16 05:44:14,2965,705237784293002,400695739884123,TWR-1860,Vishing
+917185010792,+917475897833,2023-01-19 15:25:26,1246,396928591345347,496814272276291,TWR-7218,Vishing
+917731598844,+917591688985,2023-08-15 14:10:40,1887,242185407306764,458166293167177,TWR-8320,SIM Swap
+917525589358,+919240958047,2023-07-24 21:29:06,985,638097459675335,468975719935078,TWR-5596,Vishing
+919073207837,+917969934690,2023-02-05 15:37:55,1080,433533271150624,411655301633802,TWR-6783,SIM Swap
+918040998085,+919832448381,2023-09-09 07:43:42,3011,331815945772647,410980921260826,TWR-2231,Vishing
+917258844497,+917912575226,2023-01-06 02:21:46,2746,627087904794481,454193117853520,TWR-4078,Vishing
+917448973210,+918462222211,2023-03-23 00:51:56,3334,957488461956483,472329515481119,TWR-6134,Vishing
+918950009490,+919814446299,2023-03-01 19:22:26,3472,218964171024631,418304781786379,TWR-4584,Vishing
+918656035201,+918943180190,2023-12-04 01:01:48,2541,328580364804387,456323256317406,TWR-4079,None
+918193306988,+918817174845,2023-03-05 18:25:14,2810,749918187128060,414365155421449,TWR-3413,Vishing
+917460306182,+917473301871,2023-04-04 10:12:16,67,618870249217056,437543112421080,TWR-1468,Vishing
+919842776580,+919280135461,2023-06-25 18:55:08,1441,233222436239287,477450831405727,TWR-2377,Vishing
+918853165178,+917910816645,2023-02-28 11:52:50,1625,585092943170745,446967648910849,TWR-1870,Vishing
+918170760265,+918588195929,2023-02-07 23:40:49,201,530680631415593,427292037202046,TWR-5816,None
+918729549409,+917758684959,2023-08-19 16:56:22,1130,783924276735166,472990794293786,TWR-8103,None
+919925562184,+917214196224,2023-09-09 00:22:14,1019,225069271444410,416210149663036,TWR-1870,None
+919470596220,+918143226860,2023-04-03 17:28:15,269,213750199355620,431869840425790,TWR-7628,Vishing
+918687430058,+917435098559,2023-03-27 09:30:26,3006,402042250883144,428950206321135,TWR-3802,None
+918493072850,+919735461301,2023-04-22 20:17:06,2891,424233937288866,400436943697268,TWR-2544,None
+919161399993,+919671977972,2023-07-05 03:42:34,3027,874549706334463,423958352439993,TWR-6162,SIM Swap
+917298305388,+917715736788,2023-03-14 18:10:35,1360,612530902275139,493733420963578,TWR-8775,Vishing
+918434751674,+917089450635,2023-03-10 22:33:36,1080,186671930038262,495589525398536,TWR-1159,SIM Swap
+918512445432,+919035085042,2023-08-15 11:26:04,4,632061611677677,406357021407381,TWR-1284,SIM Swap
+919920776438,+918248369039,2023-11-21 10:06:37,935,666491262487192,414070716202497,TWR-5990,SIM Swap
+918441723238,+918943972438,2023-07-10 13:17:59,3009,389740837616562,468468922983425,TWR-5153,Vishing
+918970319532,+917058244279,2023-11-18 11:11:03,1444,899565290086076,483845680236741,TWR-8935,None
+918159372487,+919945420528,2023-07-21 16:18:35,2982,123337305240576,492798009387983,TWR-3320,Vishing
+919138173174,+917132734573,2023-04-05 21:40:22,2365,883409512381854,460619053699697,TWR-6888,None
+917383428853,+917832545527,2023-12-24 13:03:15,1547,221520253046315,438551478070928,TWR-9927,Vishing
+919263047835,+917751414198,2023-04-14 00:51:43,2781,540257045151044,458727618208903,TWR-5526,Vishing
+917818503364,+917176523042,2023-08-14 01:29:18,2130,486494236426251,486186396501150,TWR-3014,Vishing
+918954328975,+919433796605,2023-11-04 18:52:25,3245,424718197791049,470214161153040,TWR-3410,Vishing
+919924542318,+917645223267,2023-07-23 04:26:54,1186,728412229159331,422886438987157,TWR-5974,Vishing
+918238067088,+917277525726,2023-11-07 14:32:13,1207,610998095977736,430584638007015,TWR-5636,SIM Swap
+917530152576,+917228463400,2023-07-09 15:54:18,1252,584498102655017,492923130374894,TWR-1010,None
+918079898502,+917591497669,2023-05-17 00:16:13,3599,984128824432391,470651606474106,TWR-3540,None
+918162514050,+917612652415,2023-10-12 16:33:01,805,758905673425238,411359837426615,TWR-5764,None
+917138026023,+919032283015,2023-12-29 07:34:56,1452,817249567666594,459469776072183,TWR-7539,None
+918122107065,+918297177432,2023-08-20 20:48:17,1272,734899989890204,495547714283454,TWR-6283,SIM Swap
+917597757917,+919934842114,2023-10-26 03:06:47,817,252773060548362,478006984077674,TWR-4268,Vishing
+918309948279,+917367640292,2023-04-26 11:21:18,2321,807428045268424,476817470731946,TWR-4004,Vishing
+918876440371,+917412498542,2023-02-23 19:56:15,2156,881522737066526,470906960533089,TWR-6858,Vishing
+918521250993,+918836825111,2023-07-01 04:35:06,1722,561910682198699,403893221569795,TWR-1432,Vishing
+917379799603,+917603810526,2023-08-27 22:09:33,1238,373197658323025,472084928594589,TWR-7113,None
+919666701128,+919333324937,2023-12-16 11:47:29,2316,430278165272600,455262678938724,TWR-3063,Vishing
+919877968405,+917025567273,2023-06-29 17:40:53,3307,618164259287238,407648646115026,TWR-2387,None
+918160392103,+919791213115,2023-02-11 13:46:05,1365,209661657671007,440895913831207,TWR-8888,SIM Swap
+918422955284,+917261412194,2023-02-17 03:55:40,3032,859322664074711,407463437475895,TWR-4359,SIM Swap
+917619127683,+919413983153,2023-10-15 13:15:10,2028,351685669390975,495094420153964,TWR-3535,Vishing
+919698267940,+918335265924,2023-10-07 06:53:22,26,646014062503886,496798356566080,TWR-4288,None
+917288372981,+917000153386,2023-03-01 10:16:09,2473,236274501505206,413634458818412,TWR-5050,None
+917444988777,+919034708132,2023-01-10 13:48:50,3410,599691552532345,407831403484002,TWR-2995,Vishing
+918737560541,+919077559531,2023-03-13 11:24:49,3359,715554058860679,495887776667586,TWR-8194,SIM Swap
+919650675666,+917529125058,2023-06-17 21:49:42,599,124385261785434,419938031931724,TWR-4943,None
+919196940190,+919347977123,2023-03-19 19:24:25,1950,426552722069949,493945062839532,TWR-2638,SIM Swap
+919117264848,+918577710734,2023-09-17 07:24:42,1127,534394672462341,465296848805012,TWR-7830,Vishing
+917636370429,+917120133063,2023-04-21 01:41:11,1872,735243358886965,401552155780398,TWR-5960,None
+919770722000,+919793542599,2023-12-13 21:25:22,2691,600439366777172,449924300667739,TWR-3282,Vishing
+918968599025,+918189293820,2023-01-04 13:00:18,648,663668749474256,429663205397883,TWR-6715,SIM Swap
